symbol,entry_time,exit_time,direction,entry_price,exit_price,quantity,pnl,exit_reason
KOTAKBANK-EQ,2025-09-23 14:20:00+05:30,2025-09-23 15:10:00+05:30,LONG,2045.8,2050.2,232,1020.7999999999683,End of Day
KOTAKBANK-EQ,2025-10-01 12:45:00+05:30,2025-10-01 12:55:00+05:30,LONG,2054.3,2050.5,204,-775.2000000000371,Stop Loss
KOTAKBANK-EQ,2025-10-01 14:00:00+05:30,2025-10-01 14:10:00+05:30,LONG,2063.2,2068.5999999999995,284,1533.5999999998967,Take Profit
KOTAKBANK-EQ,2025-10-01 14:25:00+05:30,2025-10-01 14:30:00+05:30,LONG,2068.7,2066.4,340,-781.9999999999072,Stop Loss
KOTAKBANK-EQ,2025-10-16 14:05:00+05:30,2025-10-16 14:20:00+05:30,LONG,2203.5,2210.3,228,1550.4000000000415,Take Profit
KOTAKBANK-EQ,2025-10-16 14:25:00+05:30,2025-10-16 15:05:00+05:30,LONG,2210.0,2208.3,465,-790.4999999999154,Stop Loss
KOTAKBANK-EQ,2025-12-11 12:30:00+05:30,2025-12-11 12:35:00+05:30,LONG,2200.0,2199.3,1119,-783.2999999997965,Stop Loss
LT-EQ,2025-09-16 14:15:00+05:30,2025-09-16 14:35:00+05:30,LONG,3666.7,3653.0,56,-767.1999999999898,Stop Loss
LT-EQ,2025-09-16 14:50:00+05:30,2025-09-16 15:10:00+05:30,LONG,3665.2,3670.9,76,433.20000000002074,End of Day
LT-EQ,2025-09-25 15:00:00+05:30,2025-09-25 15:05:00+05:30,SHORT,3641.2,3642.8,482,-771.2000000001754,Stop Loss
LT-EQ,2025-09-26 12:00:00+05:30,2025-09-26 12:05:00+05:30,LONG,3769.1,3768.0,695,-764.4999999999368,Stop Loss
LT-EQ,2025-09-26 12:25:00+05:30,2025-09-26 12:30:00+05:30,LONG,3776.2,3775.2,757,-757.0,Stop Loss
LT-EQ,2025-10-14 14:15:00+05:30,2025-10-14 14:20:00+05:30,SHORT,3734.5,3742.3,96,-748.8000000000175,Stop Loss
LT-EQ,2025-10-15 11:45:00+05:30,2025-10-15 11:50:00+05:30,LONG,3825.9,3825.0,824,-741.6000000000749,Stop Loss
LT-EQ,2025-10-15 11:55:00+05:30,2025-10-15 12:00:00+05:30,LONG,3838.0,3832.2,126,-730.8000000000229,Stop Loss
LT-EQ,2025-10-15 12:05:00+05:30,2025-10-15 12:20:00+05:30,LONG,3837.5,3827.2,70,-721.0000000000127,Stop Loss
LT-EQ,2025-12-02 15:05:00+05:30,2025-12-02 15:10:00+05:30,SHORT,4031.2,4030.7,83,41.5,End of Day
AXISBANK-EQ,2025-09-10 11:35:00+05:30,2025-09-10 12:00:00+05:30,LONG,1073.5,1070.9,277,-720.1999999999748,Stop Loss
AXISBANK-EQ,2025-09-11 12:30:00+05:30,2025-09-11 12:35:00+05:30,LONG,1085.8,1085.5,2377,-713.0999999998919,Stop Loss
AXISBANK-EQ,2025-09-11 14:30:00+05:30,2025-09-11 15:10:00+05:30,LONG,1085.4,1086.9,320,480.0,End of Day
AXISBANK-EQ,2025-09-19 14:00:00+05:30,2025-09-19 14:05:00+05:30,LONG,1140.1,1139.7,1777,-710.7999999997576,Stop Loss
AXISBANK-EQ,2025-09-19 14:20:00+05:30,2025-09-19 14:50:00+05:30,LONG,1140.4,1143.8000000000002,414,1407.6000000000377,Take Profit
AXISBANK-EQ,2025-09-23 14:00:00+05:30,2025-09-23 14:15:00+05:30,LONG,1163.2,1161.9,552,-717.5999999999749,Stop Loss
AXISBANK-EQ,2025-09-23 14:20:00+05:30,2025-09-23 14:30:00+05:30,LONG,1163.4,1165.6000000000004,646,1421.2000000001763,Take Profit
AXISBANK-EQ,2025-09-25 12:20:00+05:30,2025-09-25 12:25:00+05:30,LONG,1169.4,1168.3,659,-724.9000000000899,Stop Loss
AXISBANK-EQ,2025-09-25 12:30:00+05:30,2025-09-25 12:35:00+05:30,LONG,1169.2,1167.9,552,-717.5999999999749,Stop Loss
AXISBANK-EQ,2025-09-25 12:45:00+05:30,2025-09-25 15:05:00+05:30,LONG,1169.5,1166.7,253,-708.3999999999885,Stop Loss
AXISBANK-EQ,2025-10-01 12:05:00+05:30,2025-10-01 12:10:00+05:30,LONG,1158.0,1157.9,7034,-703.3999999993603,Stop Loss
AXISBANK-EQ,2025-10-01 12:20:00+05:30,2025-10-01 14:40:00+05:30,LONG,1157.8,1162.3999999999999,302,1389.1999999999725,Take Profit
AXISBANK-EQ,2025-10-06 11:30:00+05:30,2025-10-06 11:35:00+05:30,LONG,1209.2,1207.1,338,-709.8000000000461,Stop Loss
AXISBANK-EQ,2025-10-06 12:00:00+05:30,2025-10-06 12:05:00+05:30,LONG,1209.3,1208.1,586,-703.2000000000266,Stop Loss
AXISBANK-EQ,2025-10-06 12:50:00+05:30,2025-10-06 13:15:00+05:30,LONG,1209.0,1204.9,169,-692.8999999999846,Stop Loss
AXISBANK-EQ,2025-10-06 14:25:00+05:30,2025-10-06 14:50:00+05:30,LONG,1209.9,1208.5,492,-688.8000000000447,Stop Loss
AXISBANK-EQ,2025-10-13 14:20:00+05:30,2025-10-13 14:40:00+05:30,LONG,1192.7,1189.2,194,-679.0,Stop Loss
AXISBANK-EQ,2025-10-20 11:20:00+05:30,2025-10-20 11:30:00+05:30,LONG,1228.5,1226.7,375,-674.999999999983,Stop Loss
AXISBANK-EQ,2025-10-20 12:25:00+05:30,2025-10-20 12:30:00+05:30,LONG,1227.2,1226.2,668,-668.0,Stop Loss
AXISBANK-EQ,2025-11-14 15:05:00+05:30,2025-11-14 15:10:00+05:30,LONG,1242.8,1244.5,236,401.20000000001073,End of Day
WIPRO-EQ,2025-09-25 12:40:00+05:30,2025-09-25 13:45:00+05:30,SHORT,241.87,242.35,1387,-665.7599999999858,Stop Loss
WIPRO-EQ,2025-09-26 14:05:00+05:30,2025-09-26 14:10:00+05:30,SHORT,235.29,235.54,2638,-659.5,Stop Loss
WIPRO-EQ,2025-09-26 14:15:00+05:30,2025-09-26 14:35:00+05:30,SHORT,235.45,235.72,2418,-652.8600000000247,Stop Loss
WIPRO-EQ,2025-10-14 10:55:00+05:30,2025-10-14 11:00:00+05:30,LONG,248.98,248.8,3591,-646.3799999999225,Stop Loss
WIPRO-EQ,2025-10-14 11:10:00+05:30,2025-10-14 11:15:00+05:30,LONG,248.91,248.5,1560,-639.5999999999947,Stop Loss
WIPRO-EQ,2025-10-14 11:35:00+05:30,2025-10-14 11:45:00+05:30,LONG,249.12,248.5,1021,-633.0200000000046,Stop Loss
WIPRO-EQ,2025-10-14 14:10:00+05:30,2025-10-14 14:20:00+05:30,LONG,248.58,248.88000000000002,4181,1254.3000000000475,Take Profit
WIPRO-EQ,2025-10-14 14:25:00+05:30,2025-10-14 14:35:00+05:30,LONG,249.25,249.09,3998,-639.6799999999864,Stop Loss
WIPRO-EQ,2025-10-16 12:20:00+05:30,2025-10-16 12:30:00+05:30,LONG,253.0,254.0,1266,1266.0,Take Profit
WIPRO-EQ,2025-10-16 12:35:00+05:30,2025-10-16 12:40:00+05:30,LONG,253.35,253.2,4306,-645.9000000000244,Stop Loss
WIPRO-EQ,2025-10-16 12:45:00+05:30,2025-10-16 13:05:00+05:30,LONG,253.92,252.86,603,-639.1799999999843,Stop Loss
WIPRO-EQ,2025-10-16 14:00:00+05:30,2025-10-16 14:10:00+05:30,LONG,253.5,253.2,2110,-633.000000000024,Stop Loss
WIPRO-EQ,2025-10-16 14:20:00+05:30,2025-10-16 15:10:00+05:30,LONG,253.6,253.83,1741,400.43000000003167,End of Day
WIPRO-EQ,2025-12-05 12:50:00+05:30,2025-12-05 12:55:00+05:30,LONG,260.77,260.58,3320,-630.7999999999925,Stop Loss
HCLTECH-EQ,2025-09-26 14:15:00+05:30,2025-09-26 14:20:00+05:30,SHORT,1394.7,1395.2,1249,-624.5,Stop Loss
HCLTECH-EQ,2025-11-19 11:30:00+05:30,2025-11-19 11:40:00+05:30,LONG,1649.8,1647.7,294,-617.3999999999733,Stop Loss
HCLTECH-EQ,2025-11-19 11:45:00+05:30,2025-11-19 12:20:00+05:30,LONG,1654.0,1662.1999999999998,149,1221.799999999973,Take Profit
HCLTECH-EQ,2025-11-19 12:40:00+05:30,2025-11-19 12:45:00+05:30,LONG,1660.1,1659.2,693,-623.6999999999055,Stop Loss
HCLTECH-EQ,2025-11-19 12:50:00+05:30,2025-11-19 12:55:00+05:30,LONG,1662.4,1661.4,618,-618.0,Stop Loss
HCLTECH-EQ,2025-11-19 14:15:00+05:30,2025-11-19 14:20:00+05:30,LONG,1668.4,1666.4,305,-610.0,Stop Loss
HCLTECH-EQ,2025-12-05 11:45:00+05:30,2025-12-05 12:45:00+05:30,LONG,1685.6,1690.7999999999997,233,1211.5999999999576,Take Profit
MARUTI-EQ,2025-09-29 11:45:00+05:30,2025-09-29 11:50:00+05:30,SHORT,16000.0,16018.0,34,-612.0,Stop Loss
MARUTI-EQ,2025-09-29 15:00:00+05:30,2025-09-29 15:10:00+05:30,SHORT,16004.0,15973.0,5,155.0,End of Day
MARUTI-EQ,2025-10-10 12:35:00+05:30,2025-10-10 12:40:00+05:30,LONG,16255.0,16250.0,122,-610.0,Stop Loss
MARUTI-EQ,2025-10-10 12:45:00+05:30,2025-10-10 12:50:00+05:30,LONG,16222.0,16242.0,60,1200.0,Take Profit
MARUTI-EQ,2025-10-10 12:55:00+05:30,2025-10-10 13:05:00+05:30,LONG,16233.0,16222.0,56,-616.0,Stop Loss
MARUTI-EQ,2025-10-29 14:00:00+05:30,2025-10-29 14:35:00+05:30,SHORT,16151.0,16225.0,8,-592.0,Stop Loss
MARUTI-EQ,2025-10-31 14:15:00+05:30,2025-10-31 15:10:00+05:30,SHORT,16194.0,16212.0,3,-54.0,End of Day
